group_id,method_id,group_size
1,0fed5afa4d202fbd644d049d6175883f,3
1,4c8e90509ff5320336fde5c7ccf32da2,3
1,7f822de0449bd3eff60cc80e7e8cba2d,3
2,2060ec412a6524fa18d17937375cf762,4
2,56afb9be1168c62653d4c8fe9a73c669,4
2,5d6480123bb661b358e5a9f92fa8f9d9,4
2,680e536d21de30e9db82672ef96e9cf8,4
3,4e25a5014b4179b90637b04f9902ac31,7
3,6326351c2faefbf3895126069a8130cf,7
3,b10e31a5723840ed8b75a8cd0fae682c,7
3,b1686544dccebfb75846317e63cdabc8,7
3,d6106c1ab720e9d333d591c19d863bd4,7
3,dd8e185515c310737b7e1f66521ca253,7
3,f7005edb014ecf40183e2d25db48f457,7
4,56114f7a0c8f408f518b3b8a92c52feb,3
4,94c5a5a908f097315765eb9f60eac29c,3
4,c04070b7b85e3a27f8964d11e5fea888,3
5,3223b11f28a152bc3eee486d96478e8d,2
5,ca2bb950e783b723c0104aa3287541fe,2
6,338acf3c89db9930733fb4ade1a8ae90,4
6,b0cdecba5eb75d695e4c50de2295b30e,4
6,c680d17e80a532ac58161ce987b7413b,4
6,f1c32869bddd8b645f170d8899bc4196,4
7,258570f40d0d665e8ec6554d2348c62c,4
7,7a097d21f10b953290e17f15ad5ff11a,4
7,8ed35399ab1d3fc2c91e1d4fc8361f79,4
7,b8faa13603b72f54a57a016db1c58375,4
8,152ba94b0114e383629109249bda5382,11
8,48365b46d17f09c46e09eeb5df3f7cbc,11
8,7e9bad1f676f0a951d057f5aad3897e6,11
8,90193f7be859ab74851a160024675509,11
8,b3cd769ab41d73b881f827466a2c765d,11
8,ca21f525cc951d4c8880948bfa020af6,11
8,cc03fd8d97e6e336170c1c2ddf10447f,11
8,dbbd3c080e2c7f2fdac4167c18b71ebc,11
8,dda2dfefaeba02120db5fa591431b0d9,11
8,e0d337ea5f839bf2f6b467d85bd535d8,11
8,fccb548b077af16b453a1e6c28e1400d,11
9,00cfefa887f25eebd27f61cf8b5eb9b2,9
9,055ec3faa510ed5d08f99dc57f78df78,9
9,2a83455d00a676c3e38c843da14a86ff,9
9,41f29299dbd838538fbb2c707e114e5a,9
9,72277ae7707b8a39ac6dd68dede48f48,9
9,989b01d1046db20aba29c0abed57c888,9
9,af26c37d2cbac0d242ab74867eca3cf0,9
9,b166babe7107cb28a3b9a27f48df9768,9
9,ffe6791b91684aad5a42ad9f824dbba7,9
10,33b5dae1e77cabf6cc8f35f6e303b2be,3
10,7d1a6b7deef8bbb48cbf96c8ad8541fe,3
10,d214fab9520744d68eed16c68907ce2b,3
11,0ad7912f7de28877cfba2e496713c5da,3
11,4a8eb1aba4bd7f65d877ebc2788442d5,3
11,7acc86de4ef4193cc6941395fa408711,3
12,458807d4e08cd7ad3cbc17417084849a,1
13,787807b75474793262300268ba886b23,2
13,7f2ef911e0d7435e5fe634202c89d4ed,2
14,b93ca9be83f68ab39596c8e68fb48276,4
14,c04736c6845ab007c0d725e770b989d1,4
14,ed2df552b34b4c2b258d02160c940c7d,4
