group_id,method_id,group_size
1,0b0db1106d3d59cf56e3f21b1b62b97b,3
1,204d441a8c677afdaf8520c144fd194f,3
1,9a2295396d61923b42a7e17b2ed32b76,3
2,1164be3f66b76ce43ce9741ed09d025e,4
2,5ad825aadfb1a7e2da1ee44a27768933,4
2,bd197d3d9a17a6ad970eaf41679a0a42,4
2,d85dae2786c2f0218c313908c21ad935,4
3,1e09230d5bdde58144232958532ed7f9,2
3,ca7fac7b0886be6f209512bdb86bc3ed,2
4,138a8a60e7883bca7d5936c90e3b7d2d,2
4,58865b67175f1b2c13b622ef620290c3,2
5,e00af48cfb798a5dc76e4766a70e2e63,2
5,ec148a35355fa858f1d34395a987dd02,2
6,07bd25e7095c4f6eddcf836cadb1a1ff,8
6,48a9acce1b44ac668f3e3da7fd75490f,8
6,4e25a5014b4179b90637b04f9902ac31,8
6,6326351c2faefbf3895126069a8130cf,8
6,66c347b2e39cf202296ff96fd3d1ee59,8
6,66d058863603b4f8c4d86cb60a347b1d,8
6,beb49aa624b1b73ccd139ada4e85c0c9,8
6,dd8e185515c310737b7e1f66521ca253,8
7,152ba94b0114e383629109249bda5382,9
7,48365b46d17f09c46e09eeb5df3f7cbc,9
7,7e9bad1f676f0a951d057f5aad3897e6,9
7,b3cd769ab41d73b881f827466a2c765d,9
7,b9c5156e3586d6d36af52983e5da5a78,9
7,ca21f525cc951d4c8880948bfa020af6,9
7,dd04cec69a2a99dff39091f92c0cba6b,9
7,e0d337ea5f839bf2f6b467d85bd535d8,9
7,fccb548b077af16b453a1e6c28e1400d,9
8,0305b4858cdc7011f514dc2a343c3136,4
8,12dfd08f9cb9f7e4fe5cce6406b53c24,4
8,39ac62ce9479da250b38291695e36572,4
8,64b771ed74d42f71bbae578dd3041352,4
9,35212da7d2d8c1b1b314ec1432a673c5,3
9,4a8eb1aba4bd7f65d877ebc2788442d5,3
9,7acc86de4ef4193cc6941395fa408711,3
10,288f8a30f28bf639a13668164b380e1b,4
10,5eefdcb3cf7a561cbc3d457a025047eb,4
10,9a0a3d59394241b6dffb0ca4c01b7d2a,4
10,fffefb9bfaf3d03b15faead0e3d27cb6,4
11,00cfefa887f25eebd27f61cf8b5eb9b2,9
11,055ec3faa510ed5d08f99dc57f78df78,9
11,2a83455d00a676c3e38c843da14a86ff,9
11,41f29299dbd838538fbb2c707e114e5a,9
11,72277ae7707b8a39ac6dd68dede48f48,9
11,989b01d1046db20aba29c0abed57c888,9
11,af26c37d2cbac0d242ab74867eca3cf0,9
11,b166babe7107cb28a3b9a27f48df9768,9
11,ffe6791b91684aad5a42ad9f824dbba7,9
12,1cadcde2a09e7493f64f6383e105ad6b,3
12,8da939c0858a985e70637652bf607247,3
12,9db189bd0ebe2e7e3df8bfaac8bec5bb,3
13,50ecef5b76f9033698087fa6512e60d1,6
13,5ec5a2d83f5fcf59953ceb3f994758a4,6
13,ae0ed4183082fca5ad874e5e8cb192c3,6
13,c6522d1852627aa7b81970f4baf891ab,6
13,e5fa8197512f3ed57f59d7276517df80,6
13,ea4a27c320bf13ad28704b225f2d43e6,6
14,4ba0012f22b6dde309eaede56908a78a,2
14,b97702ffc7e4e79d53e697e57e8a272b,2
15,0f17c73a541283e63d779839150857b0,4
15,5ae3e165bae74ef6fe2425cf304fd1cb,4
15,73317cf07af020b7d77f737e57c5fca7,4
15,7fd56f9bdc50e36feeb57913c07140ed,4
16,1ba1a98ef664cf9ec922545e4e2159ff,3
16,502f6c99ac004d139bf9145139203758,3
16,94440d19a88525e282ac3f727689ba35,3
17,3223b11f28a152bc3eee486d96478e8d,2
17,ca2bb950e783b723c0104aa3287541fe,2
18,0d0263d771e0b07683eec414380241c4,2
18,b14ffcc2124d3b80f90ac8d49c49a771,2
19,09fa4f7e33c4a008657f52b8712f07b6,7
19,0d91cf77669ef7fc31bfd906f53314ac,7
19,1273f8a7c545f26edb53363cbd7827a1,7
19,391fd8bd4289fa9f8b80b96e058d7497,7
19,7d3c30636708185d9aba8f39f4611638,7
19,efd1030119803dec013b974f0673a9fe,7
19,f50c673739bdd15c1c29fbca1792506e,7
20,43ba4d06b364cbd90874ff598f3a4d67,4
20,5727f51a19043f161ba4fe8f4254dc14,4
20,b1664f87d4cb624e791169f7ed4cc9cc,4
20,d97bc52cd487f2dbc65475c5710e8de6,4
21,b4582fc24253bff900f228392efbecf8,2
21,bd85a81ee4fdead909c0e5675f372e2f,2
22,731a2ae3dd1ace0238c37be03ee0140b,2
22,bfd02b7ad03355958593cad44112b2e5,2
23,0bbd04799d3c7c23656db81f514d7b3b,2
23,ac8a78108548c8f1259ecc44495671d3,2
24,16665eb2691b9ec2f0ab5e834d31dd32,2
24,b5896db25a185715c7cc0ab95ec5c767,2
25,5099ff443e1949920e0df7f13869be34,2
25,b808afc222e277011c7a21cc6fe6fe94,2
26,9b68d70471c9a8adddf433106665a738,2
26,9d385087783a66a1be987599eb285962,2
27,88339959685f4ee3d63274e94f9f9128,4
27,924cf233e2a39efc3ed3a7bb2740c961,4
27,ba3ccc49a56ef3d044b12748ba2039fd,4
27,ed38c87382c0f4913d1b07c9606bab60,4
28,7c86e56b099e70a6cb1336934e1a8e7e,2
28,ced3b479914e99b23e9c80da11c3f9b5,2
29,0f0b1408a9a6538c63eb7edc05c99c55,3
29,4df942a5ad472f984c6770a179bca905,3
29,71c2d69fbdb5e530d2a07ea5cdea5f57,3
30,aff2e4d30d4b7b849ebb116d16373248,2
30,d09f5ead7be6959272e77461cf34f8f5,2
31,e253f46eeae2de15dbac57e7e84054df,2
31,e4530fbbc93b680757b1cb6bc1456349,2
32,5bdc0937adcd430fc04bc04b10707a59,3
32,b9b5a8df0185f62998ec9156643f2b50,3
32,eec01adf16a0120811db63f396d47283,3
33,11d358ea3dbc9366de48a0aaaf900d7d,6
33,1a469019420df7e53301e9cd2a06e71f,6
33,6409772fe5eeb51465fa9afb566680ef,6
33,778c8ce3e64793a1fed037d1feb7ff2f,6
33,da6a5667337d3b72621302d399aef6ca,6
33,f74401ed51f3f5facd3b3c27bf89fd5a,6
34,158a5d0c8f93473cdf7a99c3fb41da78,2
34,b73454d53c0af1e717ee011b4a60a1fc,2
35,1ba21061e2799939936422beeac69913,4
35,2c84a18abd087a52b45cca17c15931d4,4
35,8e73c6ddc3b63f1b31eb8574cfd2affd,4
35,f728b38d9232cc593019d23c4af7c8b8,4
36,0dba5abd5149c14089c3c32cca1ded00,2
36,fcbdda7abfc54114d2fda50bd2e00fb1,2
37,6c6266fcd4f4f8e6f21ee36568f4b73f,3
37,744a8da4bfda5bf82fac78ce94463a43,3
37,9f10a67a19bc74a140525652d0efedb5,3
38,24353e48a48dd8d1a9d68fab6e4f1f24,3
38,46b31a7846073be3b540a8097743bcad,3
38,7862c8a3eb5f120ea8fea19f221b1bff,3
39,6afc30d00d5337eee773eed69af9f5d9,1
40,9f1e54ec0df11b909fe0f1d8f0b7bad9,2
40,b6f805cdb73f2881e136984f4dd4118a,2
41,2292069ef78da198b4268b9da4cfb6ba,3
41,3049b4fbb09b196630a8c4a04effc19e,3
41,40cc1affb74d00e060c96380afb20bee,3
42,90193f7be859ab74851a160024675509,2
42,f37abbea06c57a5f91d13f27cc3bce69,2
43,30cda983dd2c6a764b397b8a8ffcc28a,3
43,4bee43efb9276891896135d0f747afb4,3
